id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
559869128838174615,"Blueground | Huertas-Cortes, heart of Madrid",434208714,Blueground,Centro,Cortes,40.414698,-3.6966174,Entire home/apt,227.0,30,2,2024-01-03,0.06,247,188,0,
53394919,Java - 3 bedroom and shared pool in Almagro,346367515,Ukio,Chamberí,Trafalgar,40.43283,-3.7037,Entire home/apt,,31,2,2024-03-18,0.05,341,9,1,
35538319,BIG private exterior Room at the Rastro Market,24628382,Marly,Centro,Embajadores,40.40636,-3.70839,Private room,,2,17,2019-10-20,0.25,1,0,0,
1328850724705749318,La Cueva de León,663436093,Oscar,Centro,Cortes,40.41364,-3.699,Entire home/apt,47.0,1,0,,,19,343,0,
9182042,Apartamento en Madrid muy cerca a Plaza Mayor,40877988,Raul,Centro,Sol,40.41517,-3.70713,Entire home/apt,123.0,2,443,2025-03-07,3.9,128,225,56,VT-5935
600398581741788896,Aristocratic India at the Casa de Madrid,452654155,Felipe,Centro,Palacio,40.418617,-3.70986,Private room,120.0,1,103,2025-02-10,2.95,6,310,46,
1067266270159651943,Duke Vallehermoso Int.104,444912851,Duke,Chamberí,Vallehermoso,40.4438037126959,-3.713426922749262,Entire home/apt,79.0,1,0,,,150,280,0,
1257293420002965667,Bonito apartamento en el barrio de Chamberí Madrid,654426009,Maria Dolores,Chamberí,Gaztambide,40.437293107051175,-3.7164976447820655,Entire home/apt,86.0,2,14,2025-03-03,2.86,1,192,14,
1017855822095538664,Madrid sofia resort,544985170,Roberto,San Blas - Canillejas,Rosas,40.427213964373074,-3.600174380987692,Entire home/apt,255.0,2,70,2025-03-11,4.38,1,169,53,
602072430818829425,"Madrid centro, apartamento de lujo en Los Austrias",63515776,Silvina Beatriz,Centro,Palacio,40.41678928682303,-3.710941579754756,Entire home/apt,217.0,4,97,2025-03-07,2.75,1,64,30,
635316473485313521,Condesa III,1408525,Mad4Rent,Centro,Embajadores,40.41227,-3.70545,Entire home/apt,113.0,3,70,2025-02-04,2.35,68,130,24,
29915515,Amazing penthouse-dúplex Gran Via/Sol  NEW!,4839888,Alicia,Centro,Sol,40.41977,-3.70725,Entire home/apt,109.0,2,365,2025-02-25,4.76,14,0,63,VT-10332
937803162479011477,La casa que saluda al Árbol,50664380,Dica,Puente de Vallecas,Portazgo,40.39298183537999,-3.650572238688268,Private room,25.0,100,0,,,1,364,0,
1356367271797102260,Habitación ext en Trafalgar,230940179,Margaux,Chamberí,Arapiles,40.43491,-3.7052,Private room,97.0,1,0,,,1,261,0,
1253325982705360220,¡Estudio nuevo - Gran Via!,48602040,Luis,Centro,Universidad,40.42041,-3.70254,Entire home/apt,119.0,1,3,2024-12-02,0.55,2,217,3,
1118338106108509879,Apartamento- Goya-Wizink-Barrio Salamanca-Gregorio,31128884,Francisco,Salamanca,Fuente del Berro,40.4238,-3.6655,Entire home/apt,107.0,3,11,2024-12-07,1.1,1,1,11,
32784610,Moderno estudio en Atocha (Railway Station),43064251,Miguel Ángel,Arganzuela,Palos de Moguer,40.40169,-3.69219,Entire home/apt,,2,0,,,1,0,0,
1179542321210719648,"S4 Apartamento nuevo, Madrid",510586059,Carlos,Tetuán,Bellas Vistas,40.4523,-3.70396,Entire home/apt,62.0,1,5,2025-01-12,0.91,30,243,5,
1125209415465652285,"Gran piso, mejor terraza",117774434,Jacobo,Centro,Justicia,40.425697004408825,-3.700104302301956,Entire home/apt,287.0,3,9,2024-12-30,0.84,1,188,9,
49563608,Unit1 City center pleasant functional WIFI A/C,82613991,Ignacio,Centro,Justicia,40.42642152278147,-3.6999314607798657,Entire home/apt,86.0,3,213,2025-02-18,4.6,3,76,43,
1178249276343956386,"S1 Estudio a estrenar, Madrid",510586059,Carlos,Tetuán,Bellas Vistas,40.45293,-3.70417,Entire home/apt,62.0,1,13,2025-01-18,2.47,30,348,13,
947111182962294862,El Capricho del Duque,8237595,Palma,Chamartín,Nueva España,40.46722,-3.67806,Entire home/apt,118.0,1,71,2025-02-28,3.93,2,26,57,
859155652059754140,Gran Via apt with views to Plaza de España,305260999,Pablo,Centro,Universidad,40.42355413120107,-3.710833825170994,Entire home/apt,215.0,1,145,2025-02-18,7.84,11,246,98,B88457544
1241869552722841041,"Malasaña exclusiva para 4, ven a San Bernardo 20",480261102,VariosMundos,Centro,Universidad,40.422646,-3.7073005,Entire home/apt,100.0,1,13,2024-12-25,2.38,58,197,13,
914326320812847973,Piso 1 Dorm  en Plaza Castilla,518713670,Bemadrid,Tetuán,Almenara,40.47414,-3.68904,Entire home/apt,62.0,30,1,2024-03-31,0.09,245,185,1,
40616514,Loft cerca de Las Ventas,88983415,Carlos,Ciudad Lineal,Ventas,40.42758,-3.65943,Entire home/apt,,2,12,2020-03-15,0.19,1,0,0,
953534041119509336,M067 Apartment in Vereda del Carmen,471977881,Rodrigo,Ciudad Lineal,Ventas,40.42894,-3.65133,Entire home/apt,78.0,30,0,,,120,0,0,
715532961477021605,Sol-Santa Ana apartamento larga estancia,24509668,Carlos,Centro,Embajadores,40.41279,-3.70032,Entire home/apt,,2,149,2025-02-13,4.96,2,56,35,
1310908728806720223,Hab individual Plaza España - No Ascensor -,132022481,Nico Y Olivia,Centro,Palacio,40.42273,-3.71116,Private room,61.0,1,2,2025-02-22,1.3,10,290,2,
40425354,Espectaculares vistas en Gran Via con terraza.,305260999,Pablo,Centro,Palacio,40.42155,-3.70863,Entire home/apt,99.0,1,464,2025-02-20,7.34,11,184,113,B87232492
626111185565441051,TROPICAL STUDIO,402683004,Ruth,Tetuán,Valdeacederas,40.464951,-3.704573,Entire home/apt,67.0,4,13,2024-11-24,0.54,46,81,7,
1443639,Penthouse in centre with terrace larga estancia,7751680,Maria,Arganzuela,Palos de Moguer,40.4058,-3.69604,Entire home/apt,151.0,28,58,2024-10-06,0.44,3,3,6,EXENTO ALQUILER DE TEMPORADA SEGÚN LA LAU
577387561553981841,Perfect location! Centric apartment & terrace,3478755,Marco,Centro,Palacio,40.42008,-3.70879,Entire home/apt,112.0,2,76,2025-02-09,2.15,1,102,29,
43652686,Luxury Apartament Plaza Castilla,39692035,Evelyn,Chamartín,Castilla,40.46882,-3.68629,Entire home/apt,72.0,30,42,2025-02-10,0.74,6,211,11,
1189825723543135348,Cozy flat in Prime Location,586447256,Elghali,Salamanca,Lista,40.4325733056389,-3.6734823938959935,Entire home/apt,225.0,2,4,2025-01-02,0.53,1,85,4,
887120231398812211,Little Malasaña en Madrid,116370398,Florencia,Centro,Universidad,40.4215824,-3.7026425,Entire home/apt,106.0,2,47,2025-01-26,2.65,1,0,29,
993306575049625210,Céntrico apto-Ducha Cromoterapia,22321820,Vanrays,Centro,Cortes,40.41451385677273,-3.701757098156392,Entire home/apt,246.0,5,31,2025-02-25,2.05,44,208,23,EXENTO - Alquiler de Temporada según la LAU
13745016,Bonito y céntrico piso. Hasta 4 pax,1175985,Scherezade,Arganzuela,Imperial,40.41203,-3.72005,Entire home/apt,,2,9,2016-11-13,0.09,1,0,0,
526513,Sol.  Your home in Madrid´s Heart,1134989,Rut Y Oscar,Centro,Sol,40.41604,-3.70834,Entire home/apt,132.0,2,863,2025-02-11,5.57,1,247,88,VT-2803
1135553342332368678,Pequeña habitación en el centro de Madrid,505784718,Laila,Centro,Universidad,40.4247112271293,-3.7037458992839354,Private room,31.0,1,5,2024-10-15,0.61,4,250,5,
1260762341841562679,"Madrid, Vallecas",461582448,Adrian,Puente de Vallecas,Portazgo,40.3910370774612,-3.647354319691658,Private room,27.0,1,8,2024-12-01,1.56,1,350,8,
34589821,Special room during Champion Final,217362524,Gonzalo,San Blas - Canillejas,Rosas,40.42986,-3.60531,Private room,,1,0,,,1,0,0,
1196979876114732344,Apartamento con ventanales 0127,466790447,Serlet,Centro,Sol,40.41610111498942,-3.7040829551611303,Entire home/apt,153.0,1,16,2025-02-15,2.1,5,25,16,
612905769726254265,Fantastic apartment in the heart of Gran Vía,391909458,Rifrapa,Centro,Palacio,40.42153,-3.70826,Entire home/apt,155.0,2,160,2025-02-23,4.72,2,20,42,
900702602175802811,Room for student,515835008,Elena,Moratalaz,Marroquina,40.40663,-3.64957,Private room,,7,1,2023-08-31,0.05,17,0,0,
1056416968876828850,Modern apartment-2Bedrooms 1Bathroom-Chamberí,547346131,Nuria,Chamberí,Rios Rosas,40.43919168665583,-3.692065903940095,Entire home/apt,129.0,1,9,2025-02-14,0.8,3,198,9,
1199991330490175254,Amplio y luminoso apartamento,580166894,Maria Teresa,Fuencarral - El Pardo,Peñagrande,40.47408,-3.72019,Entire home/apt,136.0,2,4,2024-12-26,0.53,1,147,4,
1365986158807716807,Duque I - LUXA HOME,106591951,Moises,Salamanca,Goya,40.42394,-3.67752,Entire home/apt,114.0,30,0,,,63,271,0,
757915800983574665,M075 Aparment in Carolinas,471977881,Rodrigo,Tetuán,Bellas Vistas,40.45175,-3.70661,Entire home/apt,54.0,30,0,,,120,193,0,
26049905,Quiet Central Studio,195774232,Miquel,Centro,Justicia,40.42718,-3.70147,Entire home/apt,,2,22,2019-10-13,0.27,2,0,0,
1212520846240747583,104 Cava Baja Suites 104 Puerta Del Sol,85954448,César Raúl,Centro,Palacio,40.412667064538,-3.7088070460327,Entire home/apt,126.0,1,2,2024-11-24,0.36,31,301,2,
39443120,"Tirso de Molina - Moderno, Tranquilo y Cool",302960188,Fernando Y Dani,Centro,Embajadores,40.41014,-3.70353,Entire home/apt,166.0,1,137,2025-03-01,2.11,1,229,44,
1353698360149555891,Habitacion Premium en el centro de Madrid,678027616,Maria Carmen,Centro,Justicia,40.4232851,-3.6984826,Entire home/apt,109.0,1,0,,,3,251,0,
1175438536725982069,"""Soprano"" – Rebellious Elegance",300015389,José Elías,Centro,Palacio,40.4187,-3.70973,Entire home/apt,1502.0,3,0,,,1,203,0,
19255342,Piso,77429075,Sergio,Centro,Palacio,40.41123,-3.71147,Entire home/apt,,2,0,,,1,0,0,
876530677500941529,San Bernardo III - Darya Living,511060541,Pablo,Centro,Universidad,40.42879718643098,-3.7048392803321737,Entire home/apt,223.0,30,16,2025-02-25,0.75,10,16,14,
630469025746013199,Precioso amplio apartamento- 3 bdr+3 bth,46778005,Oscar,Chamberí,Gaztambide,40.43776,-3.71225,Entire home/apt,165.0,30,4,2024-07-20,0.12,1,365,1,
53729220,Espaciosa habitación privada en Madrid,20609984,Jose,Carabanchel,San Isidro,40.39076,-3.73246,Private room,43.0,2,9,2024-10-27,0.25,6,365,4,
50950167,Cozy flat for a relaxed stay,243454949,Greta,Latina,Puerta del Angel,40.408317693403454,-3.738649662871399,Entire home/apt,100.0,2,12,2024-11-03,0.27,1,321,4,
983019,Room in pretty home Santa Rosa Street Madrid,5386601,Óscar,Puente de Vallecas,Numancia,40.40215,-3.66263,Private room,,4,84,2025-01-18,0.58,1,5,23,
34509222,Lovely Apartment in the center Madrid 4 people!,40590956,Tomas,Carabanchel,Comillas,40.39604,-3.70905,Entire home/apt,,2,1,2019-06-02,0.01,1,0,0,
915020186667436604,Piso 2 Dormitorio en Malasaña,518713670,Bemadrid,Centro,Universidad,40.42687,-3.70461,Entire home/apt,80.0,30,0,,,245,217,0,
919412499713653506,Av. Asturias 3 apartamento,444912851,Duke,Tetuán,Almenara,40.467878884664806,-3.696563373792409,Entire home/apt,116.0,3,22,2025-03-07,1.07,150,283,10,
1299901501033418387,Luxurious apartment in the center by beBalmy,481066735,Loreto,Centro,Universidad,40.4234942,-3.7025207,Entire home/apt,165.0,3,5,2025-03-01,1.5,24,0,5,
27077805,Plaza de Tirso De Molina - Downtown Madrid,2242135,Emilio,Centro,Embajadores,40.41286,-3.70513,Entire home/apt,515.0,3,69,2024-05-09,0.91,5,52,2,
9608049,"Centro, Sol habitación 1 ó 2. % por semanas y Mes",24687655,María Adoración,Centro,Embajadores,40.41368,-3.70566,Private room,35.0,5,80,2024-09-08,0.73,7,31,2,
19408012,Apartamento en Malasaña,37780766,Rahul,Centro,Universidad,40.42961,-3.70626,Entire home/apt,,2,88,2020-05-27,0.94,1,0,0,
1237639951809013761,Metro Avenida de América 07,325163963,Tourist,Chamartín,Prosperidad,40.44132767300294,-3.672593082803344,Entire home/apt,85.0,1,17,2025-02-02,2.82,24,296,17,
1154362362427303778,"Habitación metro la elipa, piso duplex",504351955,Ignacio,Ciudad Lineal,Ventas,40.4239,-3.64962,Private room,32.0,1,14,2025-03-02,1.51,2,282,14,
37957019,2 BDR lighty next to Madrid Rio,287765325,Genesis,Carabanchel,San Isidro,40.39876,-3.71626,Entire home/apt,,5,10,2020-03-21,0.15,1,0,0,
947852445299943936,Apartamento 2 dormitorios 1 baño - Ático,495338813,Take Point Rentals,Tetuán,Valdeacederas,40.46472626833765,-3.70337402324208,Entire home/apt,94.0,30,1,2023-10-31,0.06,6,201,0,
781905314490887839,Retiro Park 2 Luxurious house with terrace,90647789,Victor,Retiro,Pacífico,40.4036542,-3.6744062,Entire home/apt,176.0,3,120,2025-03-01,4.47,11,49,57,
1205868621333671655,Valdebebas 110,438136382,Home Club,Puente de Vallecas,Numancia,40.40029,-3.66039,Entire home/apt,,1,0,,,334,0,0,
954002134431192169,Moderno estudio Chamartín,162487503,Silvia,Chamartín,Ciudad Jardín,40.4464,-3.67416,Entire home/apt,72.0,1,21,2025-01-26,1.13,1,222,17,
23534312,Charming Fuencarral III - Estancias temporales,175697787,Gestiona 3 CB,Centro,Universidad,40.4222,-3.70189,Entire home/apt,121.0,1,90,2024-07-19,1.07,1,237,2,
795492717556591773,"Blueground | Argüelles, amazing views",434208714,Blueground,Moncloa - Aravaca,Argüelles,40.4288343,-3.715584,Entire home/apt,202.0,30,0,,,247,0,0,
650494338407740969,Hema - 2 bedrooms in Trafalgar,346367515,Ukio,Chamberí,Trafalgar,40.43476,-3.70211,Entire home/apt,125.0,31,0,,,341,306,0,
46511638,Alquilo habitación,376191604,Roberta,Ciudad Lineal,Ventas,40.42898,-3.65005,Private room,,1,0,,,1,0,0,
1293471433116375189,Cozy studio in Madrid Rio for 3 pax,460391145,Francisco Andres,Usera,Moscardó,40.38884374311261,-3.700268062735144,Entire home/apt,73.0,1,4,2025-02-02,1.29,142,215,4,En proceso
43680272,"Casa muy, muy luminosa y con vistas en Madrid",347410241,Sandra,San Blas - Canillejas,Salvador,40.44156,-3.63253,Entire home/apt,,30,1,2020-06-29,0.02,1,0,0,
17662475,Waou Plaza Mayor II - Alquiler Temporada,28786243,Emilio,Centro,Embajadores,40.41407,-3.70417,Entire home/apt,132.0,1,126,2024-09-29,1.3,70,351,4,
1226643840282601075,Charming Lucero III - Studio near the centre,595969021,Lorenzo,Latina,Lucero,40.40514123863036,-3.743606519395182,Entire home/apt,66.0,1,6,2025-02-16,1.05,7,293,6,
851240219216035804,Charming room,504780427,Liduvina,Arganzuela,Delicias,40.3996,-3.69683,Private room,45.0,2,177,2025-03-02,7.44,2,11,83,
1266547609334317430,Apartamento cerca de Plaza Mayor,461056432,Juan,Centro,Embajadores,40.4104024,-3.7016224,Entire home/apt,64.0,7,4,2025-02-18,1.12,4,13,4,
35049750,Comfy and big room near airport of Madrid & IFEMA,142120352,Dayana,Hortaleza,Canillas,40.45981,-3.64333,Private room,59.0,1,285,2025-02-11,4.13,2,145,90,
23167066,"Buhardilla San Isidro, Latina, PlazaMayor(VT-7880)",23767731,Arianna,Centro,Palacio,40.41133,-3.71377,Entire home/apt,72.0,30,232,2025-03-04,2.73,1,0,77,VT-7880 Registro de Entrada: 09/339667.9/18
2186049,Fantástico y espacioso apartamento en Arturo Soria,11146984,Virginia,Hortaleza,Canillas,40.46526,-3.65829,Entire home/apt,135.0,15,29,2022-03-21,0.22,1,260,0,
913635765057957347,Estudio en el Centro de Madrid,518713670,Bemadrid,Centro,Embajadores,40.40699559130462,-3.703593688789432,Entire home/apt,56.0,90,1,2024-03-22,0.09,245,364,1,
44437654,Modern apartment in Malasaña - C,356884819,Momo,Centro,Universidad,40.42369,-3.70298,Entire home/apt,128.0,4,213,2025-03-05,3.87,3,237,49,VT 11067
1157817613316606958,Modern apartment-2Bedrooms 2Baths-Bernabeu,577857204,Marcial,Tetuán,Castillejos,40.45670512986096,-3.695187922646712,Entire home/apt,203.0,1,18,2025-02-08,1.82,1,302,18,
1362092,Cozy Attic in Prime Location,7394119,Alberto,Centro,Justicia,40.42187,-3.69876,Entire home/apt,105.0,5,321,2025-02-11,2.28,1,23,45,
1156366073419907327,Paseo de las Delicias-93-5,576464572,Maria Mercedes,Arganzuela,Delicias,40.39472131251004,-3.69483207693184,Private room,,15,0,,,168,0,0,
1138351147330962769,"habitación a 8 km del centro , con calefacción",45104691,Carmen,Puente de Vallecas,Entrevías,40.37205659662921,-3.659390732645989,Private room,37.0,1,83,2025-03-09,7.66,3,0,83,
1095485383730689401,Serrano & Recoletos - Apt TOP!,119895791,Javier,Salamanca,Recoletos,40.42389879934997,-3.690619085690152,Entire home/apt,104.0,1,56,2025-02-17,4.77,1,57,56,
22443198,"Loft tranquilo, con encanto en el centro de Madrid",164424379,Maria Teresa,Centro,Embajadores,40.40966,-3.70025,Entire home/apt,74.0,2,497,2025-02-19,5.73,1,45,81,
19052185,Double Room in Chueca for Madrid World Pride,132988737,David,Centro,Justicia,40.4222,-3.69687,Private room,,2,0,,,1,0,0,
1147123791327091225,Coqueto apartamento en Madrid,164238204,Carlos,Arganzuela,Delicias,40.40050189550998,-3.69444673006946,Entire home/apt,98.0,2,34,2025-02-09,3.38,3,162,34,
36670375,Centro Malasaña precioso piso 2 dormitoris 2W 85m2,80458626,Román,Centro,Universidad,40.42727,-3.70438,Entire home/apt,270.0,1,5,2025-02-09,0.07,1,314,3,
1194824967652536980,Habitación exterior en Madrid Rio,70034218,Aigerim,Usera,Moscardó,40.39129,-3.7017,Private room,22.0,120,0,,,21,365,0,
19850984,"WHITE. Interior con ventana, Litera, A/C.",139639041,Elena,Centro,Embajadores,40.40876,-3.69998,Private room,35.0,3,307,2025-01-26,3.38,3,40,44,
1150696953044754751,(二)habitación calle Atocha,467775015,Julian,Centro,Embajadores,40.41343313602397,-3.7044382360157337,Private room,49.0,1,19,2025-01-01,1.97,10,46,19,
1194104975071393608,Acogedor Quintiliano,530101786,Galota,Chamartín,Prosperidad,40.44018150896572,-3.676215095971937,Entire home/apt,94.0,3,1,2024-10-05,0.19,30,192,1,
1096282871024785332,Loft de diseño en Bernabéu,563215102,Natalia Rosalia,Chamartín,Hispanoamérica,40.4579437,-3.6758754,Entire home/apt,119.0,2,56,2025-02-20,4.4,1,153,52,
1106580286129900744,Well-connected complete studio in quiet area,133056146,Iván,Puente de Vallecas,San Diego,40.3911811,-3.6670178,Entire home/apt,68.0,1,12,2025-02-20,0.99,85,358,12,
1115887731461936911,Fantastic studio right next to Gran Via,133056146,Iván,Centro,Universidad,40.422783,-3.707468,Entire home/apt,102.0,1,11,2025-03-03,0.99,85,354,11,
933966931251281372,"Estudio Miravete, zona Legazpi, Madrid",389605038,Winahost,Arganzuela,Legazpi,40.386366,-3.6875486,Entire home/apt,152.0,1,0,,,7,57,0,
739836127777170622,Habitación cómoda cama de 1.35 wifi y calefacción,286071668,Raul,Villa de Vallecas,Casco Histórico de Vallecas,40.3734,-3.62974,Private room,30.0,1,64,2025-02-23,2.2,1,0,24,
766862158051600034,Apartamento Corazón de Madrid,261404740,Elizabeth,Centro,Justicia,40.42181,-3.70092,Entire home/apt,900.0,5,3,2023-10-05,0.11,3,276,0,
585945269120586293,Precioso apartamento en Chamberí (DONOSO),291253690,Francisco Andres,Chamberí,Gaztambide,40.43686,-3.71421,Entire home/apt,82.0,1,82,2025-03-08,2.31,300,283,35,En proceso
915565520507185000,"Well located, independent bathroom, garden agarage",130969722,Walter Napoleon,Carabanchel,Opañel,40.39138794458023,-3.719829954206944,Private room,71.0,1,19,2024-12-08,2.04,1,0,19,
1358649129365973314,Lavapies 3,679341992,Ktb,Centro,Embajadores,40.4104928,-3.7024743,Entire home/apt,127.0,3,1,2025-02-24,1.0,1,157,1,
910854476254866100,Habitación privada y baño para ti y tu acompañante,53343973,Miguel,Ciudad Lineal,San Juan Bautista,40.45061159999999,-3.6611852,Private room,,1,3,2024-07-14,0.14,1,0,1,
1065465346698898901,Apartamento Centro de Madrid,555482666,Vivian,Centro,Embajadores,40.41007091515361,-3.702222013738152,Entire home/apt,63.0,1,69,2025-03-06,6.49,1,110,69,
16423991,HABITACION COMODA Y ACOGEDORA,107665197,Marisol,Usera,Almendrales,40.38146,-3.69916,Private room,29.0,2,105,2025-03-02,1.07,1,340,24,
1046940395359827726,Soto - 2 bedroom in Arapiles,346367515,Ukio,Chamberí,Trafalgar,40.43234586776506,-3.699302318558359,Entire home/apt,167.0,31,0,,,341,273,0,
818605586178964628,Modern and Cozy-1 Bedroom1 Bathroom- Anton Martin,499325680,Javier,Centro,Embajadores,40.41282,-3.70304,Entire home/apt,95.0,2,100,2025-03-01,3.96,2,2,46,
47883515,Principe Terrace apartment in Madrid,377605855,MIT House,Centro,Cortes,40.41461,-3.70111,Entire home/apt,179.0,1,121,2025-02-02,2.5,340,214,21,VT-960
1246938962731772559,NewMad Xxviii apartment in Madrid,377605855,MIT House,Retiro,Pacífico,40.39958030176471,-3.677338433077476,Entire home/apt,114.0,1,5,2025-01-14,1.1,340,233,5,
1013137923922198463,Habitación doble climatizada con baño privado,438984240,Always A Dreamers,Centro,Universidad,40.42503017616836,-3.706581931131757,Private room,64.0,3,60,2025-02-20,3.7,7,217,48,
1284758233100665344,"HabitArt, Alquiler Temporal",8321213,Paula,Centro,Embajadores,40.40843,-3.70148,Entire home/apt,135.0,30,1,2025-01-04,0.48,31,77,1,
1107778905101156875,Coqueto alojamiento en pleno centro de Madrid,83879701,Lourdes,Salamanca,Guindalera,40.43173,-3.67122,Private room,65.0,2,31,2025-03-03,2.68,4,216,31,
1112252826642946561,Homeclub | Spacious apartment in Goya,438136382,Home Club,Salamanca,Goya,40.4232306,-3.675626299999999,Entire home/apt,309.0,30,1,2024-06-30,0.12,334,364,1,
53507070,Vivir en un palacio en el centro de Madrid,175257972,David,Centro,Universidad,40.424382,-3.7068263,Entire home/apt,480.0,31,11,2025-02-24,0.38,1,239,4,
53272539,Madrid Salamanca County Room,12132634,Jesus,Salamanca,Guindalera,40.43637,-3.66999,Private room,,3,40,2024-01-11,0.99,2,0,0,
53764459,Antonio Lopez V apartment in Madrid,377605855,MIT House,Carabanchel,Comillas,40.39535,-3.71031,Entire home/apt,106.0,1,18,2025-02-28,0.46,340,307,7,
660963364263282287,RETIRO - CONDE DE CASAL - magnífico apartamento,220103569,Andre Y Lili,Retiro,Pacífico,40.40514,-3.6738,Entire home/apt,,2,11,2022-11-03,0.34,64,0,0,
52717111,Habitación 1 Apartamento Nuevo en Madrid Capital,419093809,Jairo,Ciudad Lineal,Pueblo Nuevo,40.42173,-3.63134,Private room,48.0,1,25,2024-11-09,0.61,4,0,6,
1206340600250098428,Valderribas - Habitación Ventana Exterior,232520062,Alexander,Retiro,Pacífico,40.4066418,-3.6801959,Private room,39.0,90,0,,,37,339,0,
51594825,Apartamento un dormitorio en el centro - Gran via,314619429,AirTaxi Online,Centro,Sol,40.41879,-3.70723,Entire home/apt,,1,62,2022-11-05,1.46,7,0,0,
1342332230247517120,Apartamento moderno reformado,38223198,Roberto,Puente de Vallecas,San Diego,40.3955918,-3.6655239,Entire home/apt,79.0,3,1,2025-02-24,1.0,1,2,1,
934450983593835800,Preciosa habitación privada - E,222442460,Gonzalo,Retiro,Ibiza,40.4208171,-3.6732293,Private room,25.0,30,6,2024-06-30,0.34,9,248,2,
1178055029980320192,Balcones sol y lujo a 50m de Sol,7387484,Hagen,Centro,Sol,40.41693,-3.70072,Entire home/apt,192.0,2,34,2025-03-04,3.98,1,310,34,
1299998002017446851,Duke 5Torres Apartments B2,444912851,Duke,Tetuán,Almenara,40.47236,-3.69103,Entire home/apt,103.0,1,4,2025-02-11,1.2,150,261,4,
1074419448685742844,In the heart of Madrid,553951734,Manuela,Centro,Universidad,40.42527225827761,-3.704506363778723,Entire home/apt,109.0,3,51,2025-02-10,3.85,1,225,46,
20029097,GRAN VIA CLASSIC LUXURY SUITES,67353,Alexandre,Centro,Universidad,40.42153,-3.70633,Entire home/apt,124.0,2,92,2025-02-24,1.0,2,85,26,
866664268415865678,luxury tent with panoramic view,509431569,Bassam,Chamberí,Trafalgar,40.43272,-3.70337,Private room,,1,0,,,1,365,0,
19411989,Alquiler  de habitación  en el centro.,51017752,Adina,Centro,Cortes,40.41489,-3.70234,Private room,,2,1,2017-06-25,0.01,1,0,0,
20839439,Exotic & Cute,454106623,Blanca,Centro,Embajadores,40.40813,-3.71027,Entire home/apt,101.0,1,561,2025-02-24,6.15,14,0,72,
32309549,"Central apartment between Sol,Opera and Pza Mayor",242538529,Irene,Centro,Sol,40.41739,-3.70691,Entire home/apt,143.0,2,150,2025-02-25,2.04,2,319,12,15211445
51190011,Cómodo y amplio ático. Smart TV/WIFI,394687867,Jorge,Centro,Palacio,40.42185,-3.71123,Entire home/apt,155.0,1,50,2025-01-26,1.15,88,0,4,
1173654882438471445,Ático en el centro de Madrid,14432619,Maeva,Chamartín,Prosperidad,40.44172217468219,-3.673352086771915,Entire home/apt,81.0,5,1,2024-12-31,0.42,1,54,1,
15347456,Habitación confortable con TV y wifi,2321467,Diego Lázaro,Latina,Puerta del Angel,40.41089,-3.73507,Private room,18.0,2,251,2025-02-16,2.52,2,288,44,
22028612,Charm and luxury Studio in trendy Chueca,84033823,David,Centro,Justicia,40.4238,-3.69748,Entire home/apt,,3,4,2017-12-18,0.05,1,0,0,
1300605064236630014,Gazi - 2 bedrooms in Goya,346367515,Ukio,Salamanca,Goya,40.42529919040656,-3.670355789654893,Entire home/apt,120.0,31,0,,,341,248,0,
979968700085579633,Apartamento de 2 Habitaciones,536587738,Jingyue,Villaverde,Los Rosales,40.3574667,-3.6858094,Entire home/apt,164.0,1,25,2025-01-25,1.38,5,34,16,
767352176390857406,"Studio-Apartamento de diseño en Sol, Madrid Centro",485016897,Four Bears,Centro,Embajadores,40.4130169,-3.702557799999999,Entire home/apt,116.0,1,12,2025-01-28,0.44,6,2,3,
675778964264612810,2-bedroom penthouse with terrace in Las Letras by,470709723,Carlos,Centro,Cortes,40.41391,-3.69712,Entire home/apt,,1,13,2024-10-31,0.47,1,260,5,
960559420452678408,Great Apartment with terrace,50887257,Houxury,Centro,Sol,40.41703,-3.70646,Private room,,31,2,2024-11-12,0.39,18,34,2,
45605248,Magnifica habitación para disfrutar Madrid.,227036398,José Andres,Fuencarral - El Pardo,Peñagrande,40.48106,-3.72128,Private room,,28,85,2024-03-31,1.58,3,0,1,
702899531238316734,Urban Barajas 4,136199330,Fabrizio,Barajas,Alameda de Osuna,40.45997,-3.58883,Private room,48.0,2,117,2025-03-04,3.81,8,278,46,
1269572385829721723,calle 2,593913082,Jose Maria,Centro,Palacio,40.42266666886537,-3.7110557779669766,Entire home/apt,93.0,1,0,,,1,224,0,
7650492,1 Bedroom Flat in Chamberi,8710915,Angel,Chamberí,Almagro,40.43698,-3.6992,Entire home/apt,,3,8,2021-12-08,0.07,1,1,0,
3187973,Downtown Comfortable Apartment Gran Vía | A011,5542111,Apartamentos Day Madrid,Centro,Universidad,40.421349,-3.706204,Entire home/apt,157.0,1,373,2024-11-03,2.86,35,309,8,VT-10277
37355676,Apartamento diseño vintage de 2 habitaciones,86040800,Samuel,Chamartín,Prosperidad,40.43754,-3.67834,Entire home/apt,,2,5,2020-02-02,0.07,3,0,0,
